"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
682998,"Carroll, Corbin",690,0.905511811023622,510,"75.527100913",0.5913043478260871,0.32941176470588235,0.24347826086956523,0.17450980392156862,0.1289855072463768,"7.467445609",4,-7.014974300512227,180,0.2608695652173913,264,0.3826086956521739
669394,"Burger, Jake",675,0.9048257372654156,456,"75.450374667",0.5896296296296295,0.3333333333333333,0.22518518518518518,0.19736842105263158,0.13333333333333333,"7.500457363",22,-9.50512569683736,219,0.3244444444444444,249,0.3688888888888889
682829,"De La Cruz, Elly",567,0.9086538461538461,420,"75.417185379",0.5449735449735451,0.3404761904761905,0.25220458553791886,0.22857142857142856,0.1693121693121693,"7.112914656",10,5.7405113004764425,147,0.25925925925925924,222,0.3915343915343915
696100,"Goodman, Hunter",705,0.9096774193548387,461,"75.402227887",0.5446808510638299,0.2668112798264642,0.17446808510638298,0.16702819956616052,0.10921985815602837,"7.395600582",13,2.6689807012885924,244,0.34609929078014184,204,0.28936170212765955
670042,"Raley, Luke",512,0.9029982363315696,314,"75.27058418",0.572265625,0.30254777070063693,0.185546875,0.18789808917197454,0.115234375,"7.282722891",11,-11.459878553964113,198,0.38671875,155,0.302734375
669065,"Stowers, Kyle",611,0.9065281899109793,414,"75.255015057",0.5450081833060557,0.2995169082125604,0.20294599018003273,0.20531400966183574,0.13911620294599017,"6.788020131",21,-9.208835573317387,197,0.32242225859247137,189,0.309328968903437
669127,"Langeliers, Shea",651,0.9130434782608695,465,"75.237868817",0.5376344086021505,0.3247311827956989,0.23195084485407066,0.17849462365591398,0.12749615975422426,"7.247590676",2,-4.249370081582408,186,0.2857142857142857,239,0.3671274961597542
808959,"Murakami, Munetaka",477,0.9017013232514177,283,"75.210006688",0.5471698113207545,0.3392226148409894,0.20125786163522014,0.24028268551236748,0.14255765199161424,"7.885074465",16,-1.434370758284219,194,0.40670859538784065,135,0.2830188679245283
545361,"Trout, Mike",573,0.9023622047244094,452,"75.100219529",0.5340314136125655,0.27876106194690264,0.2198952879581152,0.17256637168141592,0.13612565445026178,"7.508493473",12,-3.830689461340323,121,0.2111692844677138,202,0.3525305410122164
680776,"Duran, Jarren",682,0.9021164021164021,470,"75.049571994",0.5029325513196483,0.26595744680851063,0.18328445747800587,0.16170212765957448,0.11143695014662756,"7.608449619",20,-28.990672217753453,212,0.31085043988269795,240,0.3519061583577713
624585,"Soler, Jorge",593,0.9039634146341463,384,"74.997127841",0.5193929173693084,0.2604166666666667,0.16863406408094436,0.15885416666666666,0.10286677908937605,"7.898727808",6,-14.6025899938947,209,0.3524451939291737,183,0.3086003372681282
683146,"Baty, Brett",598,0.9046898638426626,440,"74.963480719",0.5418060200668895,0.27954545454545454,0.205685618729097,0.14772727272727273,0.10869565217391304,"7.410198043",19,-20.688451170974737,158,0.26421404682274247,208,0.34782608695652173
621566,"Olson, Matt",797,0.9056818181818181,619,"74.926249235",0.5144291091593475,0.2988691437802908,0.23212045169385195,0.19063004846526657,0.1480552070263488,"7.567242208",17,-1.699403612630021,178,0.2233375156838143,282,0.35382685069008785
686948,"Baldwin, Drake",622,0.9040697674418605,484,"74.909628762",0.5176848874598071,0.3181818181818182,0.24758842443729903,0.19008264462809918,0.14790996784565916,"7.285751511",14,-1.6554833860440565,138,0.22186495176848875,226,0.3633440514469453
663728,"Raleigh, Cal",634,0.9005681818181818,452,"74.901016167",0.526813880126183,0.2013274336283186,0.14353312302839116,0.09513274336283185,0.06782334384858044,"7.87943011",15,-32.354006338988356,182,0.2870662460567823,165,0.26025236593059936
671739,"Harris II, Michael",711,0.9057324840764331,546,"74.89599789",0.50070323488045,0.31135531135531136,0.2390998593530239,0.21245421245421245,0.1631504922644163,"8.173709184",12,0.3287341957641683,165,0.2320675105485232,269,0.37834036568213786
606466,"Marte, Ketel",688,0.9124668435013262,550,"74.774782108",0.4593023255813953,0.33454545454545453,0.26744186046511625,0.19818181818181818,0.15843023255813954,"7.733972907",8,-9.827748391209738,138,0.2005813953488372,312,0.45348837209302323
691718,"Crow-Armstrong, Pete",778,0.9004629629629629,598,"74.76853009",0.5051413881748072,0.27424749163879597,0.21079691516709512,0.16220735785953178,0.12467866323907455,"7.400604653",34,8.938051076420193,180,0.23136246786632392,253,0.32519280205655526
668904,"Lewis, Royce",488,0.9003690036900369,335,"74.74573",0.5122950819672131,0.29253731343283584,0.20081967213114754,0.1582089552238806,0.10860655737704918,"8.012224713",8,-13.000506007256114,153,0.3135245901639344,177,0.36270491803278687
686527,"Canzone, Dominic",465,0.9064327485380117,339,"74.699484882",0.4731182795698925,0.3834808259587021,0.27956989247311825,0.2182890855457227,0.15913978494623657,"7.412726473",9,-1.6000075960779445,126,0.2709677419354839,190,0.40860215053763443
592518,"Machado, Manny",709,0.9031847133757962,535,"74.668293385",0.4499294781382229,0.30280373831775703,0.22849083215796898,0.16261682242990655,0.1227080394922426,"7.880595938",18,-16.58185549129339,174,0.2454160789844852,268,0.37799717912552894
624413,"Alonso, Pete",745,0.9074299634591961,553,"74.663877638",0.47651006711409394,0.32368896925858953,0.24026845637583893,0.21699819168173598,0.1610738255033557,"7.192682725",15,-8.12660980456582,192,0.25771812080536916,262,0.3516778523489933
694212,"Basallo, Samuel",547,0.9041322314049587,388,"74.652811207",0.47531992687385743,0.31958762886597936,0.226691042047532,0.18814432989690721,0.13345521023765997,"7.62466713",16,-5.997128307140696,159,0.2906764168190128,194,0.3546617915904936
660271,"Ohtani, Shohei",690,0.9067017082785808,485,"74.646024565",0.48985507246376814,0.3938144329896907,0.2768115942028985,0.21443298969072164,0.15072463768115943,"7.88496742",9,-3.4005889554128483,205,0.2971014492753623,254,0.3681159420289855
694192,"Chourio, Jackson",515,0.9050966608084359,410,"74.631642136",0.4796116504854369,0.32439024390243903,0.258252427184466,0.17560975609756097,0.13980582524271845,"7.350498757",9,2.3582837276013966,105,0.20388349514563106,200,0.3883495145631068
663993,"Lowe, Nathaniel",424,0.902127659574468,342,"74.585246132",0.44339622641509435,0.22514619883040934,0.18160377358490565,0.14327485380116958,0.11556603773584906,"7.558579434",10,4.3328998936085075,82,0.19339622641509435,147,0.3466981132075472
572233,"Walker, Christian",752,0.8995215311004785,557,"74.429749096",0.4468085106382978,0.2764811490125673,0.2047872340425532,0.15978456014362658,0.11835106382978723,"7.427326011",29,-13.160703334279393,195,0.25930851063829785,270,0.35904255319148937
691016,"Soderstrom, Tyler",555,0.9053833605220228,445,"74.392768108",0.4432432432432433,0.3056179775280899,0.24504504504504504,0.17752808988764046,0.14234234234234233,"7.487297459",10,-13.53225819042,110,0.1981981981981982,230,0.4144144144144144
683002,"Henderson, Gunnar",822,0.9013157894736842,638,"74.373014611",0.44282238442822375,0.2946708463949843,0.22871046228710462,0.14733542319749215,0.11435523114355231,"7.315770973",16,-16.06768392108087,184,0.22384428223844283,305,0.3710462287104623
657757,"Sheets, Gavin",544,0.9036544850498339,449,"74.368159871",0.45955882352941185,0.25389755011135856,0.20955882352941177,0.111358574610245,0.09191176470588236,"7.72259171",18,-12.781009269076893,95,0.17463235294117646,214,0.39338235294117646
666160,"Moniak, Mickey",463,0.9025341130604289,347,"74.360216825",0.46868250539956796,0.3112391930835735,0.23326133909287258,0.13256484149855907,0.09935205183585313,"7.81577419",9,9.48561318546184,116,0.2505399568034557,168,0.36285097192224625
547180,"Harper, Bryce",790,0.9028571428571428,553,"74.316117392",0.47721518987341766,0.298372513562387,0.2088607594936709,0.16817359855334538,0.11772151898734177,"7.394280747",7,-10.475439013407792,237,0.3,269,0.34050632911392403
621439,"Buxton, Byron",615,0.9030837004405287,440,"74.205843577",0.41463414634146345,0.3068181818181818,0.21951219512195122,0.17045454545454544,0.12195121951219512,"7.982199398",14,-3.095225921859334,175,0.2845528455284553,225,0.36585365853658536
682626,"Alvarez, Francisco",435,0.90625,308,"74.201249011",0.44137931034482764,0.3116883116883117,0.2206896551724138,0.19480519480519481,0.13793103448275862,"7.243027011",9,-4.037057881305155,127,0.29195402298850576,155,0.3563218390804598
678246,"Vargas, Miguel",706,0.9062901155327343,570,"74.135210397",0.44900849858356945,0.3385964912280702,0.273371104815864,0.17719298245614035,0.14305949008498584,"7.753451105",3,-10.795040792622629,136,0.19263456090651557,281,0.3980169971671388
671056,"Herrera, Iván",718,0.9100126742712294,586,"73.892625627",0.426183844011142,0.2883959044368601,0.23537604456824512,0.14334470989761092,0.116991643454039,"7.788281017",14,-14.743629403227294,132,0.18384401114206128,287,0.3997214484679666
668709,"Bleday, JJ",518,0.9008695652173913,392,"73.885295849",0.3474903474903474,0.29591836734693877,0.22393822393822393,0.15051020408163265,0.1138996138996139,"7.298625869",17,-3.181618145565221,126,0.24324324324324326,193,0.37258687258687256
695600,"Jensen, Carter",640,0.9014084507042254,480,"73.866140172",0.3765625,0.3125,0.234375,0.15208333333333332,0.1140625,"7.130206953",33,-17.481633046065507,160,0.25,226,0.353125
650490,"Díaz, Yandy",690,0.9067017082785808,603,"73.816151377",0.3971014492753624,0.32338308457711445,0.2826086956521739,0.20398009950248755,0.1782608695652174,"7.595087",9,0.13831671744234308,87,0.12608695652173912,306,0.4434782608695652
677951,"Witt Jr., Bobby",633,0.9029957203994294,484,"73.80004297",0.406003159557662,0.3739669421487603,0.2859399684044234,0.20867768595041322,0.15955766192733017,"6.975369953",14,-4.95569245336034,149,0.2353870458135861,274,0.43285939968404424
677800,"Abreu, Wilyer",775,0.905373831775701,602,"73.779325148",0.37161290322580637,0.3106312292358804,0.24129032258064517,0.1478405315614618,0.11483870967741935,"7.173967213",8,-16.95554199031426,173,0.2232258064516129,288,0.3716129032258065
671277,"García Jr., Luis",603,0.9081325301204819,499,"73.744819884",0.3830845771144279,0.3366733466933868,0.27860696517412936,0.18837675350701402,0.1558872305140962,"7.397834113",9,10.595865259858964,104,0.1724709784411277,258,0.42786069651741293
671732,"Butler, Lawrence",475,0.903041825095057,346,"73.715415179",0.37473684210526315,0.26011560693641617,0.18947368421052632,0.13583815028901733,0.09894736842105263,"7.000220021",10,-26.56870503582347,129,0.27157894736842103,153,0.32210526315789473
664040,"Lowe, Brandon",773,0.89988358556461,529,"73.658847684",0.4010349288486416,0.332703213610586,0.2276843467011643,0.16257088846880907,0.111254851228978,"7.051482445",30,-4.905609146155932,244,0.31565329883570503,258,0.33376455368693403
542303,"Ozuna, Marcell",447,0.9030303030303031,308,"73.56061217",0.37807606263982096,0.288961038961039,0.19910514541387025,0.12987012987012986,0.0894854586129754,"7.488965391",4,-24.22415100666663,139,0.31096196868008946,145,0.3243847874720358
686555,"Collins, Isaac",467,0.9015444015444015,374,"73.555433276",0.33618843683083516,0.32085561497326204,0.2569593147751606,0.1497326203208556,0.11991434689507495,"6.801788522",20,-8.13818296229476,93,0.19914346895074947,205,0.43897216274089934
701538,"Merrill, Jackson",771,0.9049295774647887,575,"73.387193541",0.30350194552529175,0.2782608695652174,0.20752269779507135,0.13391304347826086,0.09987029831387809,"7.569724293",13,-26.02831673483197,196,0.25421530479896237,251,0.32555123216601817
673548,"Suzuki, Seiya",602,0.8998505231689088,457,"73.348886096",0.3637873754152824,0.2800875273522976,0.21262458471760798,0.15317286652078774,0.11627906976744186,"7.252954203",15,-4.2407001632150525,145,0.24086378737541528,222,0.3687707641196013
668901,"Vientos, Mark",450,0.9127789046653144,314,"73.344510089",0.2866666666666666,0.32802547770700635,0.2288888888888889,0.18471337579617833,0.1288888888888889,"7.517232956",12,-11.188713071152307,136,0.3022222222222222,165,0.36666666666666664
676475,"Burleson, Alec",737,0.9054054054054054,602,"73.323600855",0.32428765264586146,0.3504983388704319,0.2862957937584803,0.19102990033222592,0.1560379918588874,"7.580361588",8,-2.7653286814311544,135,0.18317503392130258,312,0.4233378561736771
592663,"Realmuto, J.T.",450,0.9036144578313253,350,"73.302041911",0.3533333333333334,0.35714285714285715,0.2777777777777778,0.14285714285714285,0.1111111111111111,"7.417422333",8,-17.77514666114542,100,0.2222222222222222,180,0.4
672960,"Okamoto, Kazuma",729,0.9011124845488258,510,"73.284426598",0.3607681755829904,0.3215686274509804,0.22496570644718794,0.15294117647058825,0.10699588477366255,"7.914768025",20,-11.11372505226913,219,0.3004115226337449,233,0.3196159122085048
661388,"Contreras, William",604,0.9055472263868066,501,"73.224110927",0.35099337748344384,0.38922155688622756,0.3228476821192053,0.18762475049900199,0.15562913907284767,"7.161556407",11,-14.92167806423577,103,0.17052980132450332,299,0.49503311258278143
679529,"Torkelson, Spencer",673,0.9033557046979865,489,"73.21778214",0.261515601783061,0.2822085889570552,0.2050520059435364,0.13701431492842536,0.09955423476968796,"7.775410371",13,-18.494148740175277,184,0.27340267459138184,218,0.32392273402674593
592885,"Yelich, Christian",479,0.9037735849056604,335,"73.166272171",0.3068893528183716,0.29253731343283584,0.2045929018789144,0.14029850746268657,0.09812108559498957,"7.582228518",6,-18.083549694622523,144,0.30062630480167013,167,0.348643006263048
665862,"Chisholm Jr., Jazz",631,0.9027181688125894,449,"73.12848065",0.30903328050713147,0.32962138084632514,0.23454833597464342,0.1447661469933185,0.10301109350237718,"7.926887369",14,-18.848368130643014,182,0.2884310618066561,209,0.3312202852614897
681624,"Pages, Andy",776,0.899188876013905,621,"73.061158802",0.297680412371134,0.30112721417069244,0.24097938144329897,0.1497584541062802,0.11984536082474227,"7.642177126",14,-12.355424945823644,155,0.19974226804123713,304,0.3917525773195876
543807,"Springer, George",558,0.901453957996769,447,"73.001317025",0.32258064516129037,0.29082774049217003,0.23297491039426524,0.1297539149888143,0.1039426523297491,"7.448214122",18,-8.58784174062094,111,0.1989247311827957,211,0.3781362007168459
650489,"Castro, Willi",664,0.9034013605442177,473,"72.961973735",0.28614457831325285,0.2452431289640592,0.1746987951807229,0.11205073995771671,0.07981927710843373,"7.337118253",8,-14.162728439475408,191,0.2876506024096386,200,0.30120481927710846
662139,"Varsho, Daulton",580,0.9048361934477379,467,"72.881079397",0.27586206896551724,0.24411134903640258,0.19655172413793104,0.10706638115631692,0.08620689655172414,"7.683272379",3,-18.747809243478184,113,0.19482758620689655,218,0.3758620689655172
682928,"Abrams, CJ",746,0.9020556227327691,551,"72.860324625",0.2774798927613941,0.3393829401088929,0.25067024128686327,0.16333938294010888,0.12064343163538874,"7.691648472",20,14.903227366768812,195,0.2613941018766756,278,0.3726541554959786
668804,"Reynolds, Bryan",731,0.9002463054187192,546,"72.856732818",0.31190150478796175,0.304029304029304,0.2270861833105335,0.16117216117216118,0.12038303693570451,"7.000570834",32,-4.294692141947291,185,0.253077975376197,256,0.35020519835841313
665750,"Taveras, Leody",501,0.9027027027027027,374,"72.823896946",0.2734530938123752,0.25668449197860965,0.19161676646706588,0.09358288770053476,0.06986027944111776,"7.50967503",6,-14.664621571394404,127,0.25349301397205587,176,0.35129740518962077
677649,"Duran, Ezequiel",638,0.9011299435028248,480,"72.6871429",0.2664576802507837,0.28125,0.2115987460815047,0.125,0.09404388714733543,"7.130077367",11,-1.00852664688017,158,0.2476489028213166,229,0.35893416927899685
700250,"Rice, Ben",657,0.9049586776859504,511,"72.667773227",0.2526636225266363,0.3679060665362035,0.2861491628614916,0.19569471624266144,0.15220700152207,"7.637365753",8,12.19116735226306,146,0.2222222222222222,260,0.395738203957382
678554,"Mead, Curtis",499,0.8990990990990991,420,"72.585493567",0.2725450901803606,0.3,0.25250501002004005,0.1523809523809524,0.1282565130260521,"7.067050842",8,1.8419397956806731,79,0.15831663326653306,207,0.4148296593186373
669477,"Schmitt, Casey",690,0.9067017082785808,554,"72.543628754",0.2782608695652174,0.33574007220216606,0.26956521739130435,0.16967509025270758,0.13623188405797101,"7.574029913",14,0.14604283377898009,136,0.19710144927536233,282,0.40869565217391307
672724,"Peraza, Oswald",522,0.903114186851211,372,"72.531320747",0.272030651340996,0.26881720430107525,0.19157088122605365,0.12903225806451613,0.09195402298850575,"7.59250136",10,-9.650434406419876,150,0.28735632183908044,170,0.32567049808429116
593428,"Bogaerts, Xander",499,0.9007220216606499,390,"72.48971483",0.28657314629258507,0.34615384615384615,0.27054108216432865,0.13846153846153847,0.10821643286573146,"7.405228437",17,-15.91041351757963,109,0.218436873747495,212,0.4248496993987976
607043,"Nimmo, Brandon",696,0.9027237354085603,544,"72.481268491",0.285919540229885,0.34558823529411764,0.27011494252873564,0.17279411764705882,0.13505747126436782,"6.999029799",17,-15.45569611405505,152,0.21839080459770116,255,0.36637931034482757
701398,"Stewart, Sal",739,0.9045287637698899,558,"72.480424154",0.28552097428958034,0.3154121863799283,0.2381596752368065,0.15591397849462366,0.11772665764546685,"7.592939134",24,-6.584307393856431,181,0.2449255751014885,274,0.37077131258457374
657041,"Thomas, Lane",467,0.9032882011605415,380,"72.474322548",0.2398286937901499,0.32105263157894737,0.26124197002141325,0.1368421052631579,0.11134903640256959,"6.880343683",16,-11.072076271302238,87,0.18629550321199143,189,0.40471092077087795
677942,"Alexander, Blaze",454,0.906187624750499,340,"72.448403326",0.2533039647577093,0.3411764705882353,0.2555066079295154,0.15,0.11233480176211454,"7.455714229",7,-7.221613957661196,114,0.2511013215859031,157,0.3458149779735683
802139,"Wetherholt, JJ",679,0.9077540106951871,552,"72.33680215",0.22238586156111922,0.375,0.30486008836524303,0.14492753623188406,0.11782032400589101,"7.568577894",14,-20.93800067867697,127,0.187039764359352,305,0.4491899852724595
642715,"Adames, Willy",706,0.9028132992327366,522,"72.335498598",0.2563739376770538,0.29310344827586204,0.21671388101983002,0.1206896551724138,0.08923512747875353,"8.187814419",10,-5.946313922951279,184,0.26062322946175637,257,0.3640226628895184
606192,"Hernández, Teoscar",458,0.903353057199211,319,"72.278704039",0.23144104803493448,0.34169278996865204,0.23799126637554585,0.16927899686520376,0.11790393013100436,"7.741819236",11,-12.178383438969789,139,0.3034934497816594,164,0.35807860262008734
671218,"Ramos, Heliot",510,0.9026548672566371,373,"72.205526353",0.24117647058823533,0.3163538873994638,0.23137254901960785,0.1581769436997319,0.11568627450980393,"6.877445216",8,-9.425864043007678,137,0.26862745098039215,169,0.33137254901960783
665161,"Peña, Jeremy",446,0.9046653144016227,325,"72.203996951",0.1367713004484305,0.3384615384615385,0.24663677130044842,0.14461538461538462,0.10538116591928251,"7.438826166",8,1.624604192489545,121,0.2713004484304933,175,0.3923766816143498
678662,"Tovar, Ezequiel",691,0.9009126466753585,489,"72.174819841",0.2170767004341534,0.25153374233128833,0.17800289435600578,0.08997955010224949,0.06367583212735166,"7.617775137",13,-32.77323815163287,202,0.29232995658465993,210,0.30390738060781475
665742,"Soto, Juan",481,0.900749063670412,397,"72.131657401",0.2681912681912682,0.42317380352644834,0.3492723492723493,0.21662468513853905,0.1787941787941788,"7.091708669",26,5.835855432688035,84,0.17463617463617465,222,0.46153846153846156
664023,"Happ, Ian",727,0.9053549190535491,505,"72.066927923",0.19944979367262722,0.28316831683168314,0.19669876203576342,0.14257425742574256,0.09903713892709766,"6.89607099",7,-17.15853748394599,222,0.30536451169188444,219,0.3012379642365887
664034,"France, Ty",506,0.9035714285714286,371,"72.059407174",0.2015810276679842,0.31266846361185985,0.22924901185770752,0.1778975741239892,0.13043478260869565,"7.558158162",17,0.04224903324211127,135,0.26679841897233203,166,0.32806324110671936
686681,"Massey, Michael",461,0.9021526418786693,380,"72.001659414",0.14099783080260306,0.3631578947368421,0.2993492407809111,0.13157894736842105,0.10845986984815618,"7.174086247",10,-4.365140222749381,81,0.175704989154013,202,0.43817787418655096
592626,"Pederson, Joc",507,0.902135231316726,366,"71.96469714",0.1913214990138067,0.3743169398907104,0.2702169625246548,0.17759562841530055,0.1282051282051282,"7.46354929",8,-3.676544420207439,141,0.2781065088757396,186,0.3668639053254438
665019,"Clemens, Kody",640,0.9065155807365439,483,"71.957120344",0.12812500000000002,0.38509316770186336,0.290625,0.17805383022774326,0.134375,"7.167860828",9,-1.955657329559349,157,0.2453125,241,0.3765625
646240,"Devers, Rafael",778,0.9067599067599068,548,"71.924388689",0.22493573264781494,0.34124087591240876,0.2403598971722365,0.18065693430656934,0.12724935732647816,"7.52320518",9,-11.630497334832201,230,0.29562982005141386,248,0.31876606683804626
656555,"Hoskins, Rhys",445,0.9008097165991903,315,"71.923563573",0.17528089887640447,0.29523809523809524,0.20898876404494382,0.11428571428571428,0.08089887640449438,"8.207087079",15,-17.71938619264176,130,0.29213483146067415,135,0.30337078651685395
605137,"Bell, Josh",741,0.9036585365853659,576,"71.921648124",0.25236167341430504,0.3125,0.242914979757085,0.140625,0.10931174089068826,"7.923584602",14,-17.296734561117646,165,0.22267206477732793,271,0.3657219973009447
672640,"Lopez, Otto",638,0.9036827195467422,518,"71.913929044",0.24451410658307207,0.39575289575289574,0.3213166144200627,0.19111969111969113,0.15517241379310345,"6.772227147",16,4.331407795885047,120,0.18808777429467086,308,0.4827586206896552
693307,"Dingler, Dillon",653,0.9044321329639889,523,"71.910429096",0.16998468606431852,0.33460803059273425,0.2679938744257274,0.16634799235181644,0.1332312404287902,"7.646682466",9,10.048889742799336,130,0.1990811638591118,252,0.38591117917304746
690993,"Keith, Colt",444,0.9079754601226994,359,"71.847204414",0.19144144144144143,0.39275766016713093,0.31756756756756754,0.17548746518105848,0.14189189189189189,"6.840993559",11,-11.735579443499006,85,0.19144144144144143,205,0.4617117117117117
663616,"Larnach, Trevor",477,0.9,360,"71.82198501",0.19287211740041926,0.31666666666666665,0.2389937106918239,0.14444444444444443,0.1090146750524109,"7.227010377",9,-1.4873755973270968,117,0.24528301886792453,194,0.40670859538784065
681481,"Carpenter, Kerry",454,0.899009900990099,338,"71.787548326",0.16519823788546253,0.28994082840236685,0.21585903083700442,0.10946745562130178,0.08149779735682819,"7.394228546",8,-11.344393418141946,116,0.2555066079295154,151,0.33259911894273125
666969,"García, Adolis",439,0.9051546391752577,301,"71.704877722",0.2574031890660592,0.3521594684385382,0.24145785876993167,0.14950166112956811,0.10250569476082004,"7.69028713",9,-22.497181130798623,138,0.3143507972665148,143,0.32574031890660593
680574,"McLain, Matt",463,0.9025341130604289,342,"71.703554838",0.12958963282937364,0.3391812865497076,0.2505399568034557,0.13742690058479531,0.10151187904967603,"6.914536631",12,-23.00233531629232,121,0.2613390928725702,171,0.3693304535637149
702284,"Young, Cole",700,0.9032258064516129,575,"71.701763157",0.2257142857142857,0.32869565217391306,0.27,0.12347826086956522,0.10142857142857142,"6.958474071",11,-16.36872416406241,125,0.17857142857142858,294,0.42
